"text","SVM_LABEL","SVM_PROB","original_text","lon","lat","state"
"rt look fight tow gate termin c fire truck behind tco tfxwwwef","1",0.806773491706483,"RT @RayVilleda: LOOK: a @united fight being towed to gate at terminal C, fire trucks behind it. @NBCNewYork https://t.co/TFXw9wwef5",-74.0059413,40.7127837,"new york"
"rt updat say one minor injuri follow engin fire plane evacu njtonight","1",0.590207755687945,"RT @AlexPLombardo: #Update @united says one minor injury following engine fire/plane evacuation #NJTonight",-74.550315,41.160335,"new jersey"
"rt look fight tow gate termin c fire truck behind tco tfxwwwef","1",0.806773491706483,"RT @RayVilleda: LOOK: a @united fight being towed to gate at terminal C, fire trucks behind it. @NBCNewYork https://t.co/TFXw9wwef5",-79.9310512,32.7764749,"south carolina"
"rt open clear injuri count conflict will njtonight tce","2",0.917302322388417,"RT @AlexPLombardo: #Open #All Clear... Injury count is conflicting with @united ... @ranjisinha will have more at 11 #NJTonight https://t.c<U+2026>",-74.1562551,40.7464901,"new jersey"
"bogus want purchas ticket flight avail","2",0.576915001808545,"@united That's bogus, if I wanted to purchase a ticket for this flight, it's available.",-74.2687291,40.3380949,"new jersey"
"error unabl review latest inform itinerari call ua representa tco grugjvv","1",0.705134223990478,"@united Error, we were unable to review the latest information for this itinerary.  When I called UA the representa<U+2026> https://t.co/g94RUgjvve",-74.2687291,40.3380949,"new jersey"
"open clear injuri count conflict will njtonight tco fzvuvztf","2",0.937745719543819,"#Open #All Clear... Injury count is conflicting with @united ... @ranjisinha will have more at 11 #NJTonight https://t.co/FzVU0vZT2F",-74.4056612,40.0583238,"new jersey"
"past hrs view ressi depart hrsget last hrs error messag comput ampmobil app","1",0.998178676746714,"@united why for the past 12 hrs I can't view a ressie departing in 29 hrs.getting the last 12 hrs an error message by computer &amp;Mobil app.",-74.2687291,40.3380949,"new jersey"
"rt newark airport close engin fire flight passeng evacuatedgt tco xfylichub newarkairport e","1",0.741036185153074,"RT @ChristieDuffy: Newark Airport closed by engine fire on @United flight, passengers evacuated--&gt; https://t.co/xFYlIchU3B #newarkairport #<U+2026>",-74.0059413,40.7127837,"new york"
"rt look fight tow gate termin c fire truck behind tco tfxwwwef","1",0.806773491706483,"RT @RayVilleda: LOOK: a @united fight being towed to gate at terminal C, fire trucks behind it. @NBCNewYork https://t.co/TFXw9wwef5",-74.0059413,40.7127837,"new york"
"rt look fight tow gate termin c fire truck behind tco tfxwwwef","1",0.806773491706483,"RT @RayVilleda: LOOK: a @united fight being towed to gate at terminal C, fire trucks behind it. @NBCNewYork https://t.co/TFXw9wwef5",-90.1848103,32.2987573,"mississippi"
"newark airport close engin fire flight passeng evacuatedgt tco xfylichub tco dnprapgwv","1",0.67811089589802,"Newark Airport closed by engine fire on @United flight, passengers evacuated--&gt; https://t.co/xFYlIchU3B<U+2026> https://t.co/dnPra9PgWv",-74.0059413,40.7127837,"new york"
"rt look fight tow gate termin c fire truck behind tco tfxwwwef","1",0.806773491706483,"RT @RayVilleda: LOOK: a @united fight being towed to gate at terminal C, fire trucks behind it. @NBCNewYork https://t.co/TFXw9wwef5",-80.2213477,40.5169767,"pennsylvania"
"get togeth","1",0.653011270853212,"@united Get it together!",-74.0059413,40.7127837,"new york"
"rt look fight tow gate termin c fire truck behind tco tfxwwwef","1",0.806773491706483,"RT @RayVilleda: LOOK: a @united fight being towed to gate at terminal C, fire trucks behind it. @NBCNewYork https://t.co/TFXw9wwef5",NA,NA,NA
"psa sometim just conced armrest space asshol bc never know land harrisburg tco erjwyhpd","2",0.931465938384881,"@united PSA: Sometimes just concede armrest space to the asshole. Bc you never know when you'll land in Harrisburg,<U+2026> https://t.co/6ERjw9yhpd",-74.0059413,40.7127837,"new york"
"rt look fight tow gate termin c fire truck behind tco tfxwwwef","1",0.806773491706483,"RT @RayVilleda: LOOK: a @united fight being towed to gate at terminal C, fire trucks behind it. @NBCNewYork https://t.co/TFXw9wwef5",-74.0059413,40.7127837,"new york"
"rt look fight tow gate termin c fire truck behind tco tfxwwwef","1",0.806773491706483,"RT @RayVilleda: LOOK: a @united fight being towed to gate at terminal C, fire trucks behind it. @NBCNewYork https://t.co/TFXw9wwef5",NA,NA,NA
"rt look fight tow gate termin c fire truck behind tco tfxwwwef","1",0.806773491706483,"RT @RayVilleda: LOOK: a @united fight being towed to gate at terminal C, fire trucks behind it. @NBCNewYork https://t.co/TFXw9wwef5",-74.0059413,40.7127837,"new york"
"look fight tow gate termin c fire truck behind tco tfxwwwef","1",0.806773491706483,"LOOK: a @united fight being towed to gate at terminal C, fire trucks behind it. @NBCNewYork https://t.co/TFXw9wwef5",-74.0059413,40.7127837,"new york"
"man might say yearhop everyth turn safe injuri tco ewjcbovvyh","2",0.965859558828334,"Man you might say @united is having a @realDonaldTrump of a year...hope everything turns out safe with no injuries! https://t.co/EWJCbovvyH",-74.0059413,40.7127837,"new york"
"rt break taxi ua ewr sfo tower notifi crew appear flame e","1",0.873740314365163,"RT @RayVilleda: #BREAKING from @united: During taxiing of #UA1579 from EWR to SFO, tower notified crew of what appeared to be flames from 1<U+2026>",NA,NA,NA
"rt break taxi ua ewr sfo tower notifi crew appear flame e","1",0.873740314365163,"RT @RayVilleda: #BREAKING from @united: During taxiing of #UA1579 from EWR to SFO, tower notified crew of what appeared to be flames from 1<U+2026>",NA,NA,NA
"flight origin harrisburg pa intend land cap say e tco smodesa","1",0.737246963507789,"@united Flight did not originate here...in Harrisburg, PA, nor was it intended to land here. But cap says about 40<U+2026> https://t.co/S6mO8dEs4A",-74.0059413,40.7127837,"new york"
"rt will reopen","2",0.60098468783015,"RT @Sulli702: @EWRairport @united When will you reopen",-74.4056612,40.0583238,"new jersey"
"thank","2",0.918263681805785,"@SAMGREIS @united Thank you?",-74.0059413,40.7127837,"new york"
"hi can reuter nyc use video like dm permiss request the tco iaqvimbz","2",0.677585121662478,"@lo_toney @united @EWRairport Hi, can Reuters in NYC use your video? I'd like to DM you for a permission request th<U+2026> https://t.co/9Iaq2vimBZ",-74.0059413,40.7127837,"new york"
"follow journey close good twitter work","1",0.742556245060984,"@lizziebrose @united I'm following this journey very closely. Good twitter work.",-74.0059413,40.7127837,"new york"
"rt updat say one minor injuri follow engin fire plane evacu njtonight","1",0.590207755687945,"RT @AlexPLombardo: #Update @united says one minor injury following engine fire/plane evacuation #NJTonight",-75.7132119,39.452352,"delaware"
"rt look emerg respond around aircraft termin c tco fyoxnblzcc","1",0.858630066982818,"RT @RayVilleda: LOOK: emergency responders around @united aircraft in Terminal C @NBCNewYork https://t.co/fyoXnbLzcC",-99.9018131,31.9685988,"texas"
"rt look emerg respond around aircraft termin c tco fyoxnblzcc","1",0.858630066982818,"RT @RayVilleda: LOOK: emergency responders around @united aircraft in Terminal C @NBCNewYork https://t.co/fyoXnbLzcC",-74.0059413,40.7127837,"new york"
"rt dad flight intern engin failurenewark airport shut slide inflat exit ramp","1",0.671918137686624,"RT @HershSolanki: Dad was on this @united flight, internal engine failure--Newark airport shut down. Had to slide down inflatable exit ramp<U+2026>",-95.3698028,29.7604267,"texas"
"see rest tweet head tco hrbdnpjrtw","2",0.734252895893646,"@ItsRebekahStar @NBCNewYork @united See rest of my tweets and head to https://t.co/hrbDNPJRTW",-74.0059413,40.7127837,"new york"
"rt look emerg respond around aircraft termin c tco fyoxnblzcc","1",0.858630066982818,"RT @RayVilleda: LOOK: emergency responders around @united aircraft in Terminal C @NBCNewYork https://t.co/fyoXnbLzcC",-74.0059413,40.7127837,"new york"
"glad major injuri fire fight","2",0.719181618876005,"Glad no major injuries in the fire or fight @united @EWRairport.",-73.9441579,40.6781784,"new york"
"peopl newark just shake head","2",0.893219578409908,"@fahriadam17 @united People at Newark just shaking their heads.",-74.0059413,40.7127837,"new york"
"rt break taxi ua ewr sfo tower notifi crew appear flame e","1",0.873740314365163,"RT @RayVilleda: #BREAKING from @united: During taxiing of #UA1579 from EWR to SFO, tower notified crew of what appeared to be flames from 1<U+2026>",-89.8295315,34.9617604,"mississippi"
"rt crew immedi deploy slide amp evacu aircraft time report minor inj","2",0.860649233407735,"RT @RayVilleda: MORE from @united: crew immediately deployed slides &amp; evacuated aircraft. At this time we have a report of only 1 minor inj<U+2026>",-122.1430195,37.4418834,"california"
"rt break taxi ua ewr sfo tower notifi crew appear flame e","1",0.873740314365163,"RT @RayVilleda: #BREAKING from @united: During taxiing of #UA1579 from EWR to SFO, tower notified crew of what appeared to be flames from 1<U+2026>",-122.1430195,37.4418834,"california"
"glad major injuri fire fight","2",0.719181618876005,"@ABC7NY Glad no major injuries in the fire or fight @united",-73.9441579,40.6781784,"new york"
"rt look emerg respond around aircraft termin c tco fyoxnblzcc","1",0.858630066982818,"RT @RayVilleda: LOOK: emergency responders around @united aircraft in Terminal C @NBCNewYork https://t.co/fyoXnbLzcC",-74.4056612,40.0583238,"new jersey"
"rt updat say one minor injuri follow engin fire plane evacu njtonight","1",0.590207755687945,"RT @AlexPLombardo: #Update @united says one minor injury following engine fire/plane evacuation #NJTonight",-74.4056612,40.0583238,"new jersey"
"rt crew immedi deploy slide amp evacu aircraft time report minor inj","2",0.860649233407735,"RT @RayVilleda: MORE from @united: crew immediately deployed slides &amp; evacuated aircraft. At this time we have a report of only 1 minor inj<U+2026>",-74.0059413,40.7127837,"new york"
"rt look emerg respond around aircraft termin c tco fyoxnblzcc","1",0.858630066982818,"RT @RayVilleda: LOOK: emergency responders around @united aircraft in Terminal C @NBCNewYork https://t.co/fyoXnbLzcC",NA,NA,NA
"rt fyi close issu flight tco daxfxkqn","1",0.582564629588608,"RT @RayVilleda: FYI. @EWRairport is closed, after issue with @united flight. @NBCNewYork https://t.co/5daxFX7Kqn",-73.9441579,40.6781784,"new york"
"rt break taxi ua ewr sfo tower notifi crew appear flame e","1",0.873740314365163,"RT @RayVilleda: #BREAKING from @united: During taxiing of #UA1579 from EWR to SFO, tower notified crew of what appeared to be flames from 1<U+2026>",-73.7562317,42.6525793,"new york"
"rt break taxi ua ewr sfo tower notifi crew appear flame e","1",0.873740314365163,"RT @RayVilleda: #BREAKING from @united: During taxiing of #UA1579 from EWR to SFO, tower notified crew of what appeared to be flames from 1<U+2026>",NA,NA,NA
"harrisburg pa good jk insid airplan remot park min hr till refuel get e tco mzbpbhzp","1",0.590825017717113,"In Harrisburg, PA! What's good here?! Jk I'm inside an airplane \"remote parked\" for min 1 hr till we refuel 2 get 2<U+2026> https://t.co/mZB48pBHzp",-74.0059413,40.7127837,"new york"
"crew immedi deploy slide amp evacu aircraft time report minor injuri","2",0.915490634135651,"MORE from @united: crew immediately deployed slides &amp; evacuated aircraft. At this time we have a report of only 1 minor injury. @NBCNewYork",-74.0059413,40.7127837,"new york"
"mani peopl lose ride air line","1",0.925653297470679,"@united So how many people did you lose riding your Air line?",-74.0059413,40.7127837,"new york"
"rt break taxi ua ewr sfo tower notifi crew appear flame e","1",0.873740314365163,"RT @RayVilleda: #BREAKING from @united: During taxiing of #UA1579 from EWR to SFO, tower notified crew of what appeared to be flames from 1<U+2026>",-118.2436849,34.0522342,"california"
"rt look emerg respond around aircraft termin c tco fyoxnblzcc","1",0.858630066982818,"RT @RayVilleda: LOOK: emergency responders around @united aircraft in Terminal C @NBCNewYork https://t.co/fyoXnbLzcC",NA,NA,NA
"rt look emerg respond around aircraft termin c tco fyoxnblzcc","1",0.858630066982818,"RT @RayVilleda: LOOK: emergency responders around @united aircraft in Terminal C @NBCNewYork https://t.co/fyoXnbLzcC",-97.8062855,30.2571153,"texas"
"rt look emerg respond around aircraft termin c tco fyoxnblzcc","1",0.858630066982818,"RT @RayVilleda: LOOK: emergency responders around @united aircraft in Terminal C @NBCNewYork https://t.co/fyoXnbLzcC",-74.0059413,40.7127837,"new york"
"rt break taxi ua ewr sfo tower notifi crew appear flame e","1",0.873740314365163,"RT @RayVilleda: #BREAKING from @united: During taxiing of #UA1579 from EWR to SFO, tower notified crew of what appeared to be flames from 1<U+2026>",-81.1637245,33.836081,"south carolina"
"updat say one minor injuri follow engin fire plane evacu njtonight","1",0.590207755687945,"#Update @united says one minor injury following engine fire/plane evacuation #NJTonight",-74.4056612,40.0583238,"new jersey"
"rt break taxi ua ewr sfo tower notifi crew appear flame e","1",0.873740314365163,"RT @RayVilleda: #BREAKING from @united: During taxiing of #UA1579 from EWR to SFO, tower notified crew of what appeared to be flames from 1<U+2026>",-78.6568942,37.4315734,"virginia"
"rt break taxi ua ewr sfo tower notifi crew appear flame e","1",0.873740314365163,"RT @RayVilleda: #BREAKING from @united: During taxiing of #UA1579 from EWR to SFO, tower notified crew of what appeared to be flames from 1<U+2026>",-73.9773763,40.7198704,"new york"
"rt look emerg respond around aircraft termin c tco fyoxnblzcc","1",0.858630066982818,"RT @RayVilleda: LOOK: emergency responders around @united aircraft in Terminal C @NBCNewYork https://t.co/fyoXnbLzcC",-80.3972736,27.6386434,"florida"
"rt look emerg respond around aircraft termin c tco fyoxnblzcc","1",0.858630066982818,"RT @RayVilleda: LOOK: emergency responders around @united aircraft in Terminal C @NBCNewYork https://t.co/fyoXnbLzcC",-73.9773763,40.7198704,"new york"
"rt break taxi ua ewr sfo tower notifi crew appear flame e","1",0.873740314365163,"RT @RayVilleda: #BREAKING from @united: During taxiing of #UA1579 from EWR to SFO, tower notified crew of what appeared to be flames from 1<U+2026>",NA,NA,NA
"rt look emerg respond around aircraft termin c tco fyoxnblzcc","1",0.858630066982818,"RT @RayVilleda: LOOK: emergency responders around @united aircraft in Terminal C @NBCNewYork https://t.co/fyoXnbLzcC",-75.2479061,40.4107964,"pennsylvania"
"yep wall far end past left edg bar wait headcount","1",0.763242971572418,"@lilaibrahim @andychen @united Yep, me too, I am against the wall at the far end past the left edge of the bar waiting for headcount",-122.1430195,37.4418834,"california"
"rt break taxi ua ewr sfo tower notifi crew appear flame e","1",0.873740314365163,"RT @RayVilleda: #BREAKING from @united: During taxiing of #UA1579 from EWR to SFO, tower notified crew of what appeared to be flames from 1<U+2026>",NA,NA,NA
